pizza_id,Size,Dough,MainFlavor,SecondFlavor,typeFlavor,price
750,Grande,Tradicional,Frango com Cream Cheese,Calabresa Especial,Premium,77.9
751,Grande,Tradicional,Frango com Cream Cheese,Búfala La Bianca,Premium,77.9
752,Grande,Tradicional,Frango com Cream Cheese,Bauru,Premium,77.9
753,Grande,Tradicional,Frango com Cream Cheese,4 Queijos,Premium,77.9
754,Grande,Tradicional,Frango com Cream Cheese,América,Premium,77.9
755,Grande,Tradicional,Frango com Cream Cheese,Napolitana,Premium,77.9
756,Grande,Tradicional,Frango com Cream Cheese,Presunto,Premium,77.9
757,Grande,Tradicional,Frango com Cream Cheese,Pepperoni,Premium,77.9
758,Grande,Tradicional,Frango com Cream Cheese,Margherita,Premium,77.9
759,Grande,Tradicional,Frango com Cream Cheese,Pizza de Queijo,Premium,77.9
760,Grande,Tradicional,Frango com Cream Cheese,Corn & Bacon,Premium,77.9
761,Grande,Tradicional,Frango com Cream Cheese,Calabresa,Premium,77.9
762,Grande,Tradicional,Frango com Cream Cheese,Frango com Requeijão,Premium,77.9
763,Grande,Tradicional,Frango com Cream Cheese,3 Queijos,Premium,77.9
764,Grande,Tradicional,Egg & Bacon,Egg & Bacon,Premium,77.9
765,Grande,Tradicional,Egg & Bacon,Catuperoni,Premium,77.9
766,Grande,Tradicional,Egg & Bacon,Calabresa Especial,Premium,77.9
767,Grande,Tradicional,Egg & Bacon,Búfala La Bianca,Premium,77.9
768,Grande,Tradicional,Egg & Bacon,Bauru,Premium,77.9
769,Grande,Tradicional,Egg & Bacon,4 Queijos,Premium,77.9
770,Grande,Tradicional,Egg & Bacon,América,Premium,77.9
771,Grande,Tradicional,Egg & Bacon,Napolitana,Premium,77.9
772,Grande,Tradicional,Egg & Bacon,Presunto,Premium,77.9
773,Grande,Tradicional,Egg & Bacon,Pepperoni,Premium,77.9
774,Grande,Tradicional,Egg & Bacon,Margherita,Premium,77.9
775,Grande,Tradicional,Egg & Bacon,Pizza de Queijo,Premium,77.9
776,Grande,Tradicional,Egg & Bacon,Corn & Bacon,Premium,77.9
777,Grande,Tradicional,Egg & Bacon,Calabresa,Premium,77.9
778,Grande,Tradicional,Egg & Bacon,Frango com Requeijão,Premium,77.9
779,Grande,Tradicional,Egg & Bacon,3 Queijos,Premium,77.9
780,Grande,Tradicional,Catuperoni,Catuperoni,Premium,77.9
781,Grande,Tradicional,Catuperoni,Calabresa Especial,Premium,77.9
782,Grande,Tradicional,Catuperoni,Búfala La Bianca,Premium,77.9
783,Grande,Tradicional,Catuperoni,Bauru,Premium,77.9
784,Grande,Tradicional,Catuperoni,4 Queijos,Premium,77.9
785,Grande,Tradicional,Catuperoni,América,Premium,77.9
786,Grande,Tradicional,Catuperoni,Napolitana,Premium,77.9
787,Grande,Tradicional,Catuperoni,Presunto,Premium,77.9
788,Grande,Tradicional,Catuperoni,Pepperoni,Premium,77.9
789,Grande,Tradicional,Catuperoni,Margherita,Premium,77.9
790,Grande,Tradicional,Catuperoni,Pizza de Queijo,Premium,77.9
791,Grande,Tradicional,Catuperoni,Corn & Bacon,Premium,77.9
792,Grande,Tradicional,Catuperoni,Calabresa,Premium,77.9
793,Grande,Tradicional,Catuperoni,Frango com Requeijão,Premium,77.9
794,Grande,Tradicional,Catuperoni,3 Queijos,Premium,77.9
795,Grande,Tradicional,Calabresa Especial,Calabresa Especial,Premium,77.9
796,Grande,Tradicional,Calabresa Especial,Búfala La Bianca,Premium,77.9
797,Grande,Tradicional,Calabresa Especial,Bauru,Premium,77.9
798,Grande,Tradicional,Calabresa Especial,4 Queijos,Premium,77.9
799,Grande,Tradicional,Calabresa Especial,América,Premium,77.9
800,Grande,Tradicional,Calabresa Especial,Napolitana,Premium,77.9
801,Grande,Tradicional,Calabresa Especial,Presunto,Premium,77.9
802,Grande,Tradicional,Calabresa Especial,Pepperoni,Premium,77.9
803,Grande,Tradicional,Calabresa Especial,Margherita,Premium,77.9
804,Grande,Tradicional,Calabresa Especial,Pizza de Queijo,Premium,77.9
805,Grande,Tradicional,Calabresa Especial,Corn & Bacon,Premium,77.9
806,Grande,Tradicional,Calabresa Especial,Calabresa,Premium,77.9
807,Grande,Tradicional,Calabresa Especial,Frango com Requeijão,Premium,77.9
808,Grande,Tradicional,Calabresa Especial,3 Queijos,Premium,77.9
809,Grande,Tradicional,Búfala La Bianca,Búfala La Bianca,Premium,77.9
810,Grande,Tradicional,Búfala La Bianca,Bauru,Premium,77.9
811,Grande,Tradicional,Búfala La Bianca,4 Queijos,Premium,77.9
812,Grande,Tradicional,Búfala La Bianca,América,Premium,77.9
813,Grande,Tradicional,Búfala La Bianca,Napolitana,Premium,77.9
814,Grande,Tradicional,Búfala La Bianca,Presunto,Premium,77.9
815,Grande,Tradicional,Búfala La Bianca,Pepperoni,Premium,77.9
816,Grande,Tradicional,Búfala La Bianca,Margherita,Premium,77.9
817,Grande,Tradicional,Búfala La Bianca,Pizza de Queijo,Premium,77.9
818,Grande,Tradicional,Búfala La Bianca,Corn & Bacon,Premium,77.9
819,Grande,Tradicional,Búfala La Bianca,Calabresa,Premium,77.9
820,Grande,Tradicional,Búfala La Bianca,Frango com Requeijão,Premium,77.9
821,Grande,Tradicional,Búfala La Bianca,3 Queijos,Premium,77.9
822,Grande,Tradicional,Bauru,Bauru,Premium,77.9
823,Grande,Tradicional,Bauru,4 Queijos,Premium,77.9
824,Grande,Tradicional,Bauru,América,Premium,77.9
825,Grande,Tradicional,Bauru,Napolitana,Premium,77.9
826,Grande,Tradicional,Bauru,Presunto,Premium,77.9
827,Grande,Tradicional,Bauru,Pepperoni,Premium,77.9
828,Grande,Tradicional,Bauru,Margherita,Premium,77.9
829,Grande,Tradicional,Bauru,Pizza de Queijo,Premium,77.9
830,Grande,Tradicional,Bauru,Corn & Bacon,Premium,77.9
831,Grande,Tradicional,Bauru,Calabresa,Premium,77.9
832,Grande,Tradicional,Bauru,Frango com Requeijão,Premium,77.9
833,Grande,Tradicional,Bauru,3 Queijos,Premium,77.9
834,Grande,Tradicional,4 Queijos,4 Queijos,Premium,77.9
835,Grande,Tradicional,4 Queijos,América,Premium,77.9
836,Grande,Tradicional,4 Queijos,Napolitana,Premium,77.9
837,Grande,Tradicional,4 Queijos,Presunto,Premium,77.9
838,Grande,Tradicional,4 Queijos,Pepperoni,Premium,77.9
839,Grande,Tradicional,4 Queijos,Margherita,Premium,77.9
840,Grande,Tradicional,4 Queijos,Pizza de Queijo,Premium,77.9
841,Grande,Tradicional,4 Queijos,Corn & Bacon,Premium,77.9
842,Grande,Tradicional,4 Queijos,Calabresa,Premium,77.9
843,Grande,Tradicional,4 Queijos,Frango com Requeijão,Premium,77.9
844,Grande,Tradicional,4 Queijos,3 Queijos,Premium,77.9
845,Grande,Tradicional,América,América,Premium,77.9
846,Grande,Tradicional,América,Napolitana,Premium,77.9
847,Grande,Tradicional,América,Presunto,Premium,77.9
848,Grande,Tradicional,América,Pepperoni,Premium,77.9
849,Grande,Tradicional,América,Margherita,Premium,77.9
850,Grande,Tradicional,América,Pizza de Queijo,Premium,77.9
851,Grande,Tradicional,América,Corn & Bacon,Premium,77.9
852,Grande,Tradicional,América,Calabresa,Premium,77.9
853,Grande,Tradicional,América,Frango com Requeijão,Premium,77.9
854,Grande,Tradicional,América,3 Queijos,Premium,77.9
855,Grande,Tradicional,Napolitana,Napolitana,Especialidade,70.9
856,Grande,Tradicional,Napolitana,Presunto,Especialidade,70.9
857,Grande,Tradicional,Napolitana,Pepperoni,Especialidade,70.9
858,Grande,Tradicional,Napolitana,Margherita,Especialidade,70.9
859,Grande,Tradicional,Napolitana,Pizza de Queijo,Especialidade,70.9
860,Grande,Tradicional,Napolitana,Corn & Bacon,Especialidade,70.9
861,Grande,Tradicional,Napolitana,Calabresa,Especialidade,70.9
862,Grande,Tradicional,Napolitana,Frango com Requeijão,Especialidade,70.9
863,Grande,Tradicional,Napolitana,3 Queijos,Especialidade,70.9
864,Grande,Tradicional,Presunto,Presunto,Especialidade,70.9
865,Grande,Tradicional,Presunto,Pepperoni,Especialidade,70.9
866,Grande,Tradicional,Presunto,Margherita,Especialidade,70.9
867,Grande,Tradicional,Presunto,Pizza de Queijo,Especialidade,70.9
868,Grande,Tradicional,Presunto,Corn & Bacon,Especialidade,70.9
869,Grande,Tradicional,Presunto,Calabresa,Especialidade,70.9
870,Grande,Tradicional,Presunto,Frango com Requeijão,Especialidade,70.9
871,Grande,Tradicional,Presunto,3 Queijos,Especialidade,70.9
872,Grande,Tradicional,Pepperoni,Pepperoni,Especialidade,70.9
873,Grande,Tradicional,Pepperoni,Margherita,Especialidade,70.9
874,Grande,Tradicional,Pepperoni,Pizza de Queijo,Especialidade,70.9
875,Grande,Tradicional,Pepperoni,Corn & Bacon,Especialidade,70.9
876,Grande,Tradicional,Pepperoni,Calabresa,Especialidade,70.9
877,Grande,Tradicional,Pepperoni,Frango com Requeijão,Especialidade,70.9
878,Grande,Tradicional,Pepperoni,3 Queijos,Especialidade,70.9
879,Grande,Tradicional,Margherita,Margherita,Especialidade,70.9
880,Grande,Tradicional,Margherita,Pizza de Queijo,Especialidade,70.9
881,Grande,Tradicional,Margherita,Corn & Bacon,Especialidade,70.9
882,Grande,Tradicional,Margherita,Calabresa,Especialidade,70.9
883,Grande,Tradicional,Margherita,Frango com Requeijão,Especialidade,70.9
884,Grande,Tradicional,Margherita,3 Queijos,Especialidade,70.9
885,Grande,Tradicional,Pizza de Queijo,Pizza de Queijo,Especialidade,70.9
886,Grande,Tradicional,Pizza de Queijo,Corn & Bacon,Especialidade,70.9
887,Grande,Tradicional,Pizza de Queijo,Calabresa,Especialidade,70.9
888,Grande,Tradicional,Pizza de Queijo,Frango com Requeijão,Especialidade,70.9
889,Grande,Tradicional,Pizza de Queijo,3 Queijos,Especialidade,70.9
890,Grande,Tradicional,Corn & Bacon,Corn & Bacon,Especialidade,70.9
891,Grande,Tradicional,Corn & Bacon,Calabresa,Especialidade,70.9
892,Grande,Tradicional,Corn & Bacon,Frango com Requeijão,Especialidade,70.9
893,Grande,Tradicional,Corn & Bacon,3 Queijos,Especialidade,70.9
894,Grande,Tradicional,Calabresa,Calabresa,Especialidade,70.9
895,Grande,Tradicional,Calabresa,Frango com Requeijão,Especialidade,70.9
896,Grande,Tradicional,Calabresa,3 Queijos,Especialidade,70.9
897,Grande,Tradicional,Frango com Requeijão,Frango com Requeijão,Especialidade,70.9
898,Grande,Tradicional,Frango com Requeijão,3 Queijos,Especialidade,70.9
899,Grande,Tradicional,3 Queijos,3 Queijos,Especialidade,70.9
900,Giga,Tradicional,Frango com Barbecue,Frango com Barbecue,Super Premium,93.9
901,Giga,Tradicional,Frango com Barbecue,Meat & Bacon,Super Premium,93.9
902,Giga,Tradicional,Frango com Barbecue,Extravaganzza®,Super Premium,93.9
903,Giga,Tradicional,Frango com Barbecue,Veggie®,Super Premium,93.9
904,Giga,Tradicional,Frango com Barbecue,Portuguesa,Super Premium,93.9
905,Giga,Tradicional,Frango com Barbecue,Pepperrock,Super Premium,93.9
906,Giga,Tradicional,Frango com Barbecue,Frango Grelhado,Super Premium,93.9
907,Giga,Tradicional,Frango com Barbecue,Frango com Cream Cheese,Super Premium,93.9
908,Giga,Tradicional,Frango com Barbecue,Egg & Bacon,Super Premium,93.9
909,Giga,Tradicional,Frango com Barbecue,Catuperoni,Super Premium,93.9
910,Giga,Tradicional,Frango com Barbecue,Calabresa Especial,Super Premium,93.9
911,Giga,Tradicional,Frango com Barbecue,Búfala La Bianca,Super Premium,93.9
912,Giga,Tradicional,Frango com Barbecue,Bauru,Super Premium,93.9
913,Giga,Tradicional,Frango com Barbecue,4 Queijos,Super Premium,93.9
914,Giga,Tradicional,Frango com Barbecue,América,Super Premium,93.9
915,Giga,Tradicional,Frango com Barbecue,Napolitana,Super Premium,93.9
916,Giga,Tradicional,Frango com Barbecue,Presunto,Super Premium,93.9
917,Giga,Tradicional,Frango com Barbecue,Pepperoni,Super Premium,93.9
918,Giga,Tradicional,Frango com Barbecue,Margherita,Super Premium,93.9
919,Giga,Tradicional,Frango com Barbecue,Pizza de Queijo,Super Premium,93.9
920,Giga,Tradicional,Frango com Barbecue,Corn & Bacon,Super Premium,93.9
921,Giga,Tradicional,Frango com Barbecue,Calabresa,Super Premium,93.9
922,Giga,Tradicional,Frango com Barbecue,Frango com Requeijão,Super Premium,93.9
923,Giga,Tradicional,Frango com Barbecue,3 Queijos,Super Premium,93.9
924,Giga,Tradicional,Meat & Bacon,Meat & Bacon,Super Premium,93.9
925,Giga,Tradicional,Meat & Bacon,Extravaganzza®,Super Premium,93.9
926,Giga,Tradicional,Meat & Bacon,Veggie®,Super Premium,93.9
927,Giga,Tradicional,Meat & Bacon,Portuguesa,Super Premium,93.9
928,Giga,Tradicional,Meat & Bacon,Pepperrock,Super Premium,93.9
929,Giga,Tradicional,Meat & Bacon,Frango Grelhado,Super Premium,93.9
930,Giga,Tradicional,Meat & Bacon,Frango com Cream Cheese,Super Premium,93.9
931,Giga,Tradicional,Meat & Bacon,Egg & Bacon,Super Premium,93.9
932,Giga,Tradicional,Meat & Bacon,Catuperoni,Super Premium,93.9
933,Giga,Tradicional,Meat & Bacon,Calabresa Especial,Super Premium,93.9
934,Giga,Tradicional,Meat & Bacon,Búfala La Bianca,Super Premium,93.9
935,Giga,Tradicional,Meat & Bacon,Bauru,Super Premium,93.9
936,Giga,Tradicional,Meat & Bacon,4 Queijos,Super Premium,93.9
937,Giga,Tradicional,Meat & Bacon,América,Super Premium,93.9
938,Giga,Tradicional,Meat & Bacon,Napolitana,Super Premium,93.9
939,Giga,Tradicional,Meat & Bacon,Presunto,Super Premium,93.9
940,Giga,Tradicional,Meat & Bacon,Pepperoni,Super Premium,93.9
941,Giga,Tradicional,Meat & Bacon,Margherita,Super Premium,93.9
942,Giga,Tradicional,Meat & Bacon,Pizza de Queijo,Super Premium,93.9
943,Giga,Tradicional,Meat & Bacon,Corn & Bacon,Super Premium,93.9
944,Giga,Tradicional,Meat & Bacon,Calabresa,Super Premium,93.9
945,Giga,Tradicional,Meat & Bacon,Frango com Requeijão,Super Premium,93.9
946,Giga,Tradicional,Meat & Bacon,3 Queijos,Super Premium,93.9
947,Giga,Tradicional,Extravaganzza®,Extravaganzza®,Super Premium,93.9
948,Giga,Tradicional,Extravaganzza®,Veggie®,Super Premium,93.9
949,Giga,Tradicional,Extravaganzza®,Portuguesa,Super Premium,93.9
950,Giga,Tradicional,Extravaganzza®,Pepperrock,Super Premium,93.9
951,Giga,Tradicional,Extravaganzza®,Frango Grelhado,Super Premium,93.9
952,Giga,Tradicional,Extravaganzza®,Frango com Cream Cheese,Super Premium,93.9
953,Giga,Tradicional,Extravaganzza®,Egg & Bacon,Super Premium,93.9
954,Giga,Tradicional,Extravaganzza®,Catuperoni,Super Premium,93.9
955,Giga,Tradicional,Extravaganzza®,Calabresa Especial,Super Premium,93.9
956,Giga,Tradicional,Extravaganzza®,Búfala La Bianca,Super Premium,93.9
957,Giga,Tradicional,Extravaganzza®,Bauru,Super Premium,93.9
958,Giga,Tradicional,Extravaganzza®,4 Queijos,Super Premium,93.9
959,Giga,Tradicional,Extravaganzza®,América,Super Premium,93.9
960,Giga,Tradicional,Extravaganzza®,Napolitana,Super Premium,93.9
961,Giga,Tradicional,Extravaganzza®,Presunto,Super Premium,93.9
962,Giga,Tradicional,Extravaganzza®,Pepperoni,Super Premium,93.9
963,Giga,Tradicional,Extravaganzza®,Margherita,Super Premium,93.9
964,Giga,Tradicional,Extravaganzza®,Pizza de Queijo,Super Premium,93.9
965,Giga,Tradicional,Extravaganzza®,Corn & Bacon,Super Premium,93.9
966,Giga,Tradicional,Extravaganzza®,Calabresa,Super Premium,93.9
967,Giga,Tradicional,Extravaganzza®,Frango com Requeijão,Super Premium,93.9
968,Giga,Tradicional,Extravaganzza®,3 Queijos,Super Premium,93.9
969,Giga,Tradicional,Veggie®,Veggie®,Super Premium,93.9
970,Giga,Tradicional,Veggie®,Portuguesa,Super Premium,93.9
971,Giga,Tradicional,Veggie®,Pepperrock,Super Premium,93.9
972,Giga,Tradicional,Veggie®,Frango Grelhado,Super Premium,93.9
973,Giga,Tradicional,Veggie®,Frango com Cream Cheese,Super Premium,93.9
974,Giga,Tradicional,Veggie®,Egg & Bacon,Super Premium,93.9
975,Giga,Tradicional,Veggie®,Catuperoni,Super Premium,93.9
976,Giga,Tradicional,Veggie®,Calabresa Especial,Super Premium,93.9
977,Giga,Tradicional,Veggie®,Búfala La Bianca,Super Premium,93.9
978,Giga,Tradicional,Veggie®,Bauru,Super Premium,93.9
979,Giga,Tradicional,Veggie®,4 Queijos,Super Premium,93.9
980,Giga,Tradicional,Veggie®,América,Super Premium,93.9
981,Giga,Tradicional,Veggie®,Napolitana,Super Premium,93.9
982,Giga,Tradicional,Veggie®,Presunto,Super Premium,93.9
983,Giga,Tradicional,Veggie®,Pepperoni,Super Premium,93.9
984,Giga,Tradicional,Veggie®,Margherita,Super Premium,93.9
985,Giga,Tradicional,Veggie®,Pizza de Queijo,Super Premium,93.9
986,Giga,Tradicional,Veggie®,Corn & Bacon,Super Premium,93.9
987,Giga,Tradicional,Veggie®,Calabresa,Super Premium,93.9
988,Giga,Tradicional,Veggie®,Frango com Requeijão,Super Premium,93.9
989,Giga,Tradicional,Veggie®,3 Queijos,Super Premium,93.9
990,Giga,Tradicional,Portuguesa,Portuguesa,Super Premium,93.9
991,Giga,Tradicional,Portuguesa,Pepperrock,Super Premium,93.9
992,Giga,Tradicional,Portuguesa,Frango Grelhado,Super Premium,93.9
993,Giga,Tradicional,Portuguesa,Frango com Cream Cheese,Super Premium,93.9
994,Giga,Tradicional,Portuguesa,Egg & Bacon,Super Premium,93.9
995,Giga,Tradicional,Portuguesa,Catuperoni,Super Premium,93.9
996,Giga,Tradicional,Portuguesa,Calabresa Especial,Super Premium,93.9
997,Giga,Tradicional,Portuguesa,Búfala La Bianca,Super Premium,93.9
998,Giga,Tradicional,Portuguesa,Bauru,Super Premium,93.9
999,Giga,Tradicional,Portuguesa,4 Queijos,Super Premium,93.9
1000,Giga,Tradicional,Portuguesa,América,Super Premium,93.9
1001,Giga,Tradicional,Portuguesa,Napolitana,Super Premium,93.9
1002,Giga,Tradicional,Portuguesa,Presunto,Super Premium,93.9
1003,Giga,Tradicional,Portuguesa,Pepperoni,Super Premium,93.9
1004,Giga,Tradicional,Portuguesa,Margherita,Super Premium,93.9
1005,Giga,Tradicional,Portuguesa,Pizza de Queijo,Super Premium,93.9
1006,Giga,Tradicional,Portuguesa,Corn & Bacon,Super Premium,93.9
1007,Giga,Tradicional,Portuguesa,Calabresa,Super Premium,93.9
1008,Giga,Tradicional,Portuguesa,Frango com Requeijão,Super Premium,93.9
1009,Giga,Tradicional,Portuguesa,3 Queijos,Super Premium,93.9
1010,Giga,Tradicional,Pepperrock,Pepperrock,Super Premium,93.9
1011,Giga,Tradicional,Pepperrock,Frango Grelhado,Super Premium,93.9
1012,Giga,Tradicional,Pepperrock,Frango com Cream Cheese,Super Premium,93.9
1013,Giga,Tradicional,Pepperrock,Egg & Bacon,Super Premium,93.9
1014,Giga,Tradicional,Pepperrock,Catuperoni,Super Premium,93.9
1015,Giga,Tradicional,Pepperrock,Calabresa Especial,Super Premium,93.9
1016,Giga,Tradicional,Pepperrock,Búfala La Bianca,Super Premium,93.9
1017,Giga,Tradicional,Pepperrock,Bauru,Super Premium,93.9
1018,Giga,Tradicional,Pepperrock,4 Queijos,Super Premium,93.9
1019,Giga,Tradicional,Pepperrock,América,Super Premium,93.9
1020,Giga,Tradicional,Pepperrock,Napolitana,Super Premium,93.9
1021,Giga,Tradicional,Pepperrock,Presunto,Super Premium,93.9
1022,Giga,Tradicional,Pepperrock,Pepperoni,Super Premium,93.9
1023,Giga,Tradicional,Pepperrock,Margherita,Super Premium,93.9
1024,Giga,Tradicional,Pepperrock,Pizza de Queijo,Super Premium,93.9
1025,Giga,Tradicional,Pepperrock,Corn & Bacon,Super Premium,93.9
1026,Giga,Tradicional,Pepperrock,Calabresa,Super Premium,93.9
1027,Giga,Tradicional,Pepperrock,Frango com Requeijão,Super Premium,93.9
1028,Giga,Tradicional,Pepperrock,3 Queijos,Super Premium,93.9
1029,Giga,Tradicional,Frango Grelhado,Frango Grelhado,Super Premium,93.9
1030,Giga,Tradicional,Frango Grelhado,Frango com Cream Cheese,Super Premium,93.9
1031,Giga,Tradicional,Frango Grelhado,Egg & Bacon,Super Premium,93.9
1032,Giga,Tradicional,Frango Grelhado,Catuperoni,Super Premium,93.9
1033,Giga,Tradicional,Frango Grelhado,Calabresa Especial,Super Premium,93.9
1034,Giga,Tradicional,Frango Grelhado,Búfala La Bianca,Super Premium,93.9
1035,Giga,Tradicional,Frango Grelhado,Bauru,Super Premium,93.9
1036,Giga,Tradicional,Frango Grelhado,4 Queijos,Super Premium,93.9
1037,Giga,Tradicional,Frango Grelhado,América,Super Premium,93.9
1038,Giga,Tradicional,Frango Grelhado,Napolitana,Super Premium,93.9
1039,Giga,Tradicional,Frango Grelhado,Presunto,Super Premium,93.9
1040,Giga,Tradicional,Frango Grelhado,Pepperoni,Super Premium,93.9
1041,Giga,Tradicional,Frango Grelhado,Margherita,Super Premium,93.9
1042,Giga,Tradicional,Frango Grelhado,Pizza de Queijo,Super Premium,93.9
1043,Giga,Tradicional,Frango Grelhado,Corn & Bacon,Super Premium,93.9
1044,Giga,Tradicional,Frango Grelhado,Calabresa,Super Premium,93.9
1045,Giga,Tradicional,Frango Grelhado,Frango com Requeijão,Super Premium,93.9
1046,Giga,Tradicional,Frango Grelhado,3 Queijos,Super Premium,93.9
1047,Giga,Tradicional,Frango com Cream Cheese,Frango com Cream Cheese,Premium,85.9
1048,Giga,Tradicional,Frango com Cream Cheese,Egg & Bacon,Premium,85.9
1049,Giga,Tradicional,Frango com Cream Cheese,Catuperoni,Premium,85.9
1050,Giga,Tradicional,Frango com Cream Cheese,Calabresa Especial,Premium,85.9
1051,Giga,Tradicional,Frango com Cream Cheese,Búfala La Bianca,Premium,85.9
1052,Giga,Tradicional,Frango com Cream Cheese,Bauru,Premium,85.9
1053,Giga,Tradicional,Frango com Cream Cheese,4 Queijos,Premium,85.9
1054,Giga,Tradicional,Frango com Cream Cheese,América,Premium,85.9
1055,Giga,Tradicional,Frango com Cream Cheese,Napolitana,Premium,85.9
1056,Giga,Tradicional,Frango com Cream Cheese,Presunto,Premium,85.9
1057,Giga,Tradicional,Frango com Cream Cheese,Pepperoni,Premium,85.9
1058,Giga,Tradicional,Frango com Cream Cheese,Margherita,Premium,85.9
1059,Giga,Tradicional,Frango com Cream Cheese,Pizza de Queijo,Premium,85.9
1060,Giga,Tradicional,Frango com Cream Cheese,Corn & Bacon,Premium,85.9
1061,Giga,Tradicional,Frango com Cream Cheese,Calabresa,Premium,85.9
1062,Giga,Tradicional,Frango com Cream Cheese,Frango com Requeijão,Premium,85.9
1063,Giga,Tradicional,Frango com Cream Cheese,3 Queijos,Premium,85.9
1064,Giga,Tradicional,Egg & Bacon,Egg & Bacon,Premium,85.9
1065,Giga,Tradicional,Egg & Bacon,Catuperoni,Premium,85.9
1066,Giga,Tradicional,Egg & Bacon,Calabresa Especial,Premium,85.9
1067,Giga,Tradicional,Egg & Bacon,Búfala La Bianca,Premium,85.9
1068,Giga,Tradicional,Egg & Bacon,Bauru,Premium,85.9
1069,Giga,Tradicional,Egg & Bacon,4 Queijos,Premium,85.9
1070,Giga,Tradicional,Egg & Bacon,América,Premium,85.9
1071,Giga,Tradicional,Egg & Bacon,Napolitana,Premium,85.9
1072,Giga,Tradicional,Egg & Bacon,Presunto,Premium,85.9
1073,Giga,Tradicional,Egg & Bacon,Pepperoni,Premium,85.9
1074,Giga,Tradicional,Egg & Bacon,Margherita,Premium,85.9
1075,Giga,Tradicional,Egg & Bacon,Pizza de Queijo,Premium,85.9
1076,Giga,Tradicional,Egg & Bacon,Corn & Bacon,Premium,85.9
1077,Giga,Tradicional,Egg & Bacon,Calabresa,Premium,85.9
1078,Giga,Tradicional,Egg & Bacon,Frango com Requeijão,Premium,85.9
1079,Giga,Tradicional,Egg & Bacon,3 Queijos,Premium,85.9
1080,Giga,Tradicional,Catuperoni,Catuperoni,Premium,85.9
1081,Giga,Tradicional,Catuperoni,Calabresa Especial,Premium,85.9
1082,Giga,Tradicional,Catuperoni,Búfala La Bianca,Premium,85.9
1083,Giga,Tradicional,Catuperoni,Bauru,Premium,85.9
1084,Giga,Tradicional,Catuperoni,4 Queijos,Premium,85.9
1085,Giga,Tradicional,Catuperoni,América,Premium,85.9
1086,Giga,Tradicional,Catuperoni,Napolitana,Premium,85.9
1087,Giga,Tradicional,Catuperoni,Presunto,Premium,85.9
1088,Giga,Tradicional,Catuperoni,Pepperoni,Premium,85.9
1089,Giga,Tradicional,Catuperoni,Margherita,Premium,85.9
1090,Giga,Tradicional,Catuperoni,Pizza de Queijo,Premium,85.9
1091,Giga,Tradicional,Catuperoni,Corn & Bacon,Premium,85.9
1092,Giga,Tradicional,Catuperoni,Calabresa,Premium,85.9
1093,Giga,Tradicional,Catuperoni,Frango com Requeijão,Premium,85.9
1094,Giga,Tradicional,Catuperoni,3 Queijos,Premium,85.9
1095,Giga,Tradicional,Calabresa Especial,Calabresa Especial,Premium,85.9
1096,Giga,Tradicional,Calabresa Especial,Búfala La Bianca,Premium,85.9
1097,Giga,Tradicional,Calabresa Especial,Bauru,Premium,85.9
1098,Giga,Tradicional,Calabresa Especial,4 Queijos,Premium,85.9
1099,Giga,Tradicional,Calabresa Especial,América,Premium,85.9
1100,Giga,Tradicional,Calabresa Especial,Napolitana,Premium,85.9
1101,Giga,Tradicional,Calabresa Especial,Presunto,Premium,85.9
1102,Giga,Tradicional,Calabresa Especial,Pepperoni,Premium,85.9
1103,Giga,Tradicional,Calabresa Especial,Margherita,Premium,85.9
1104,Giga,Tradicional,Calabresa Especial,Pizza de Queijo,Premium,85.9
1105,Giga,Tradicional,Calabresa Especial,Corn & Bacon,Premium,85.9
1106,Giga,Tradicional,Calabresa Especial,Calabresa,Premium,85.9
1107,Giga,Tradicional,Calabresa Especial,Frango com Requeijão,Premium,85.9
1108,Giga,Tradicional,Calabresa Especial,3 Queijos,Premium,85.9
1109,Giga,Tradicional,Búfala La Bianca,Búfala La Bianca,Premium,85.9
1110,Giga,Tradicional,Búfala La Bianca,Bauru,Premium,85.9
1111,Giga,Tradicional,Búfala La Bianca,4 Queijos,Premium,85.9
1112,Giga,Tradicional,Búfala La Bianca,América,Premium,85.9
1113,Giga,Tradicional,Búfala La Bianca,Napolitana,Premium,85.9
1114,Giga,Tradicional,Búfala La Bianca,Presunto,Premium,85.9
1115,Giga,Tradicional,Búfala La Bianca,Pepperoni,Premium,85.9
1116,Giga,Tradicional,Búfala La Bianca,Margherita,Premium,85.9
1117,Giga,Tradicional,Búfala La Bianca,Pizza de Queijo,Premium,85.9
1118,Giga,Tradicional,Búfala La Bianca,Corn & Bacon,Premium,85.9
1119,Giga,Tradicional,Búfala La Bianca,Calabresa,Premium,85.9
1120,Giga,Tradicional,Búfala La Bianca,Frango com Requeijão,Premium,85.9
1121,Giga,Tradicional,Búfala La Bianca,3 Queijos,Premium,85.9
1122,Giga,Tradicional,Bauru,Bauru,Premium,85.9
1123,Giga,Tradicional,Bauru,4 Queijos,Premium,85.9
1124,Giga,Tradicional,Bauru,América,Premium,85.9
1125,Giga,Tradicional,Bauru,Napolitana,Premium,85.9
1126,Giga,Tradicional,Bauru,Presunto,Premium,85.9
1127,Giga,Tradicional,Bauru,Pepperoni,Premium,85.9
1128,Giga,Tradicional,Bauru,Margherita,Premium,85.9
1129,Giga,Tradicional,Bauru,Pizza de Queijo,Premium,85.9
